price_level,n_seats,mkting_source,season,location,setconcerts,multi_tickets,concert_name,settickets,who,what,ID
3.0,3,unknown,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuOZW
4.0,4,unknown,2011,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuOCw
1.0,1,unknown,2010,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000Lhych
4.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuR9M
2.0,1,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuREL
4.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000Lhydo
3.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuPEV
0.0,1,unknown,2010,san francisco,8.0,0,999,999.0,unknown,999,001i000000LhyVl
999.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000Lhydi
1.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRCR
1.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000Lhyao
999.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRU1
4.0,2,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuQdC
2.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRLx
999.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuRX4
4.0,1,word of mouth,2013,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000oks3S
2.0,2,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuNrT
4.0,2,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRVt
1.0,2,unknown,2010,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuQa2
2.0,2,unknown,2010,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuQxA
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRDk
999.0,2,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRWz
3.0,3,postcard or brochure,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000oks2O
3.0,2,unknown,2010,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRMg
3.0,3,unknown,2010,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuPz8
3.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuOR9
4.0,1,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuQ1g
4.0,1,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuR2E
4.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRLe
999.0,2,unknown,2012,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuRWy
1.0,2,unknown,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks57
3.0,2,unknown,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuR3b
4.0,2,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuRFO
1.0,2,word of mouth,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000LhySy
4.0,1,other,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks1m
0.0,1,unknown,2010,san francisco,6.0,0,999,999.0,unknown,999,001i000000LhyVl
4.0,3,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRRD
3.0,1,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000LhyXQ
4.0,2,postcard or brochure,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQTw
3.0,3,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRIj
4.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuROU
2.0,2,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRSn
3.0,6,unknown,2011,family concert,3.0,1,999,999.0,unknown,999,001i000000NuRIE
2.0,3,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRKm
2.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRHl
1.0,1,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000NuRAk
1.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQ9E
4.0,2,unknown,2010,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuQyM
4.0,2,unknown,2011,family concert,3.0,0,999,999.0,unknown,999,001i000000NuQnl
4.0,1,news story or review,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuQwa
2.0,1,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuRAa
3.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000Lhybd
2.0,6,unknown,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuPLn
1.0,2,unknown,2010,san francisco,8.0,0,999,999.0,unknown,999,001i000000LhyW5
2.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRWC
3.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuQgu
4.0,1,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuQ1e
4.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuOrh
2.0,2,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000LhyWJ
4.0,2,other,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuNsT
3.0,4,postcard or brochure,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuOQJ
2.0,1,unknown,2010,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuQnI
4.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuQhF
4.0,1,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuR1n
999.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRTS
1.0,2,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRFu
1.0,2,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRFd
4.0,2,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRGB
4.0,1,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuR5Y
3.0,2,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuOkT
999.0,2,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000LhyTL
4.0,2,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRKj
2.0,2,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuOPj
4.0,2,unknown,2012,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000LhyY6
0.0,2,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRW6
4.0,2,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000q7wAr
4.0,2,city box office special offer email,2013,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000oks3c
2.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQaP
0.0,2,unknown,2011,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRHC
4.0,1,postcard or brochure,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuPw7
2.0,14,unknown,2011,berkeley sunday,6.0,1,999,999.0,unknown,999,001i000000NuQN4
4.0,8,unknown,2011,peninsula,2.0,1,999,999.0,unknown,999,001i000000NuRVP
1.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuQrA
4.0,1,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRRp
4.0,3,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRCW
999.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRUT
4.0,3,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRLB
1.0,1,unknown,2012,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuQQy
3.0,34,unknown,2012,san francisco,5.0,1,999,999.0,unknown,999,001i000000NuRUm
4.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRMD
3.0,1,unknown,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000oks24
4.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuNXT
1.0,2,unknown,2010,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuQx9
3.0,2,philharmonia website,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000oks2x
2.0,4,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuNpi
2.0,2,word of mouth,2013,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuPnl
4.0,2,kdfc radio,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks1s
2.0,3,unknown,2010,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuR0T
4.0,1,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuPtV
2.0,1,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRLy
4.0,1,philharmonia website,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuP5W
4.0,2,postcard or brochure,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuPDM
1.0,1,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuRE6
1.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRVh
999.0,1,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRSP
4.0,1,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuQti
2.0,2,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuR2W
4.0,1,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000LhyYQ
4.0,2,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuRLX
4.0,2,other,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks1k
2.0,2,unknown,2012,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuPT0
1.0,1,unknown,2012,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuNnj
3.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRBS
1.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuOP2
1.0,1,word of mouth,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks2A
4.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuQth
3.0,2,philharmonia website,2013,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRGH
4.0,1,unknown,2013,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000q7wB4
2.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRLm
1.0,1,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuRAk
3.0,2,city box office newsletter,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks3H
999.0,8,unknown,2012,peninsula,2.0,1,999,999.0,unknown,999,001i000000LhyS0
2.0,2,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000q7wAh
4.0,4,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuREa
3.0,2,unknown,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000oks1y
4.0,2,other,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks1q
3.0,2,unknown,2011,berkeley saturday,7.0,1,999,999.0,unknown,999,001i000000LhyXh
999.0,6,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRT5
2.0,1,unknown,2011,peninsula,7.0,0,999,999.0,unknown,999,001i000000NuR2L
4.0,1,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuNr3
4.0,1,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRI7
4.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRQh
999.0,3,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRT0
1.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuRMP
4.0,2,other,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuNhc
3.0,1,unknown,2010,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000LhyZa
4.0,2,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuRGF
3.0,2,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuRI6
999.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRTs
2.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRFH
3.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuQBa
2.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuRVI
2.0,2,postcard or brochure,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuRyb
4.0,2,unknown,2011,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuREm
3.0,2,unknown,2010,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuQVb
4.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuOl6
3.0,1,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000LhyYM
1.0,2,philharmonia website,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuQfk
2.0,1,unknown,2012,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuPab
4.0,1,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRIt
3.0,1,philharmonia website,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000Li94O
4.0,2,unknown,2011,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRIG
3.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRMi
1.0,1,unknown,2012,peninsula,6.0,0,999,999.0,unknown,999,001i000000Li96X
4.0,3,unknown,2012,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRDZ
4.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRCg
1.0,2,unknown,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000q7wAe
999.0,2,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRWe
4.0,2,unknown,2011,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRPW
2.0,2,unknown,2010,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuP7I
3.0,2,philharmonia website,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuNgO
999.0,2,unknown,2012,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuRU9
2.0,1,word of mouth,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRJI
3.0,2,facebook or twitter,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks2E
4.0,1,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuOP0
1.0,2,unknown,2012,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuQS7
3.0,2,philharmonia website,2013,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuPZw
4.0,2,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuQ7k
4.0,1,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuR3d
3.0,1,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRSE
4.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRIc
4.0,2,philharmonia website,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000dW8E6
3.0,1,unknown,2011,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRKS
4.0,1,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRBj
3.0,2,other radio,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000oks48
3.0,2,unknown,2011,unknown,5.0,0,999,999.0,unknown,999,001i000000NuQkq
4.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRWs
2.0,2,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuR1b
2.0,2,unknown,2011,peninsula,4.0,0,999,999.0,unknown,999,001i000000NuRVP
4.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuOYC
999.0,3,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRTz
2.0,2,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRNR
3.0,1,kdfc radio,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks2X
3.0,6,unknown,2010,san francisco,5.0,1,999,999.0,unknown,999,001i000000NuPIF
4.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRJ2
4.0,4,unknown,2010,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuR4e
4.0,4,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRL5
1.0,1,unknown,2011,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuR95
2.0,2,unknown,2010,san francisco,5.0,0,999,999.0,unknown,999,001i000000Lhydj
4.0,1,other,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuQO5
4.0,1,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuPxQ
999.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRTP
4.0,1,other,2013,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000oks3R
2.0,2,unknown,2012,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRML
999.0,1,unknown,2011,san francisco,7.0,0,999,999.0,unknown,999,001i000000NuRV8
4.0,1,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRHi
1.0,1,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRAk
4.0,2,postcard or brochure,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuQhs
2.0,2,unknown,2010,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuPUl
4.0,1,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRFN
1.0,2,unknown,2010,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuQwP
2.0,2,unknown,2011,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuO54
3.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuRK3
3.0,4,unknown,2011,berkeley saturday,3.0,1,999,999.0,unknown,999,001i000000NuQLZ
3.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuOno
999.0,4,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuNjO
3.0,2,unknown,2012,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuPGf
1.0,1,kdfc radio,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRD1
1.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuPAh
2.0,1,unknown,2010,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuQnI
2.0,4,unknown,2012,san francisco,3.0,1,999,999.0,unknown,999,001i000000NuRR8
4.0,2,unknown,2011,peninsula,2.0,0,999,999.0,unknown,999,001i000000NuRIJ
2.0,2,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuPpz
4.0,1,unknown,2011,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuR6w
2.0,2,unknown,2011,berkeley sunday,7.0,0,999,999.0,unknown,999,001i000000NuRRs
999.0,1,unknown,2012,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRV8
2.0,2,philharmonia website,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuOVs
2.0,1,unknown,2011,unknown,3.0,0,999,999.0,unknown,999,001i000000NuRM1
2.0,1,city box office special offer email,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuRHv
3.0,2,word of mouth,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000oks47
3.0,2,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuROX
999.0,1,unknown,2012,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuRSz
3.0,1,city box office special offer email,2013,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuQna
3.0,2,unknown,2010,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuOlw
1.0,6,word of mouth,2013,berkeley saturday,2.0,1,999,999.0,unknown,999,001i000000oks27
2.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRBZ
4.0,2,news story or review,2013,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000oks3g
1.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuNwC
4.0,2,philharmonia website,2013,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuQnl
4.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRJe
3.0,2,other,2013,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuQ9x
3.0,2,unknown,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000q7wAl
1.0,3,other print,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks28
2.0,2,unknown,2011,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRS5
4.0,1,other,2013,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000oks3D
4.0,1,postcard or brochure,2013,berkeley sunday,6.0,0,999,999.0,unknown,999,001i000000NuRIq
4.0,2,unknown,2011,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuP50
2.0,2,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuQo8
2.0,4,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuPIF
4.0,1,unknown,2012,san francisco,6.0,0,999,999.0,unknown,999,001i000000NuRLz
1.0,1,unknown,2012,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuRAk
4.0,1,unknown,2012,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuRAz
3.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRN5
4.0,1,unknown,2011,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuQ1g
2.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuPqw
1.0,2,unknown,2012,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000NuNWa
4.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRW9
2.0,8,unknown,2011,berkeley saturday,2.0,1,999,999.0,unknown,999,001i000000NuRHv
0.0,1,unknown,2010,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuQyT
1.0,2,unknown,2010,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000LhySD
1.0,1,unknown,2012,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000LhyZr
2.0,2,unknown,2011,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuPAh
1.0,1,unknown,2012,peninsula,1.0,0,999,999.0,unknown,999,001i000000NuOnI
999.0,6,unknown,2012,san francisco,6.0,1,999,999.0,unknown,999,001i000000NuRM8
4.0,2,unknown,2010,san francisco,3.0,0,999,999.0,unknown,999,001i000000NuP1e
4.0,2,blog post,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuNUg
4.0,2,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuQKS
4.0,10,unknown,2012,family concert,5.0,1,999,999.0,unknown,999,001i000000NuRNm
1.0,4,other,2013,berkeley saturday,6.0,0,999,999.0,unknown,999,001i000000NuS7v
4.0,1,unknown,2010,san francisco,8.0,0,999,999.0,unknown,999,001i000000NuQ7k
4.0,1,unknown,2010,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuRUv
4.0,1,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRMu
4.0,1,unknown,2012,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuR5Y
1.0,4,unknown,2012,berkeley saturday,3.0,0,999,999.0,unknown,999,001i000000NuRCV
4.0,1,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuRJj
4.0,2,unknown,2011,san francisco,6.0,0,999,999.0,unknown,999,001i000000Lhyam
4.0,2,unknown,2010,unknown,999.0,0,999,999.0,unknown,999,001i000000NuNqh
3.0,1,unknown,2011,berkeley sunday,3.0,0,999,999.0,unknown,999,001i000000NuRO4
1.0,2,unknown,2011,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuNky
4.0,1,other,2013,san francisco,5.0,0,999,999.0,unknown,999,001i000000oks1o
4.0,2,unknown,2012,berkeley sunday,2.0,0,999,999.0,unknown,999,001i000000NuRRS
999.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuRTp
999.0,2,unknown,2012,berkeley saturday,1.0,0,999,999.0,unknown,999,001i000000NuQdm
3.0,2,unknown,2012,berkeley sunday,4.0,0,999,999.0,unknown,999,001i000000NuPnm
1.0,1,unknown,2010,berkeley saturday,5.0,0,999,999.0,unknown,999,001i000000NuOS5
4.0,1,unknown,2010,unknown,999.0,0,999,999.0,unknown,999,001i000000NuRUv
999.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuRTZ
1.0,2,unknown,2010,peninsula,3.0,0,999,999.0,unknown,999,001i000000NuQvg
3.0,2,unknown,2010,berkeley sunday,8.0,0,999,999.0,unknown,999,001i000000NuR5F
2.0,2,unknown,2013,san francisco,1.0,0,999,999.0,unknown,999,001i000000NuOgN
3.0,1,postcard or brochure,2013,san francisco,3.0,0,999,999.0,unknown,999,001i000000oks4b
4.0,2,unknown,2012,berkeley saturday,2.0,0,999,999.0,unknown,999,001i000000NuQSj
1.0,2,unknown,2010,peninsula,5.0,0,999,999.0,unknown,999,001i000000NuNaX
4.0,2,unknown,2010,berkeley sunday,5.0,0,999,999.0,unknown,999,001i000000NuR2J
4.0,1,unknown,2012,san francisco,5.0,0,999,999.0,unknown,999,001i000000NuOVW
2.0,1,unknown,2012,san francisco,2.0,0,999,999.0,unknown,999,001i000000NuROc
2.0,1,postcard or brochure,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuP3o
4.0,2,news story or review,2013,san francisco,4.0,0,999,999.0,unknown,999,001i000000oks1d
4.0,2,unknown,2011,berkeley saturday,7.0,0,999,999.0,unknown,999,001i000000NuREm
4.0,2,unknown,2011,berkeley saturday,4.0,0,999,999.0,unknown,999,001i000000NuNr3
4.0,1,unknown,2012,san francisco,4.0,0,999,999.0,unknown,999,001i000000NuRFX
4.0,1,word of mouth,2013,berkeley sunday,1.0,0,999,999.0,unknown,999,001i000000oks3w
