label,billing_city,relationship,amount_2013,amount_lifetime,n_donations_life,first_donated,season,package,n_seats,location,section,price_level,subscription_tier,multiple_subs,ID
-1.0,san anselmo,,0.0,74.0,3,1995-06-21 00:00:00,1996,Full,2.0,santa rosa,Santa Rosa,0.0,2.0,0,001i000000NuOhG
-1.0,san anselmo,,0.0,74.0,3,1995-06-21 00:00:00,1999,Full,2.0,san francisco,Dress Circle,3.0,2.0,0,001i000000NuOhG
-1.0,san anselmo,,0.0,74.0,3,1995-06-21 00:00:00,2000,Trio,2.0,san francisco,Orchestra,2.0,1.0,0,001i000000NuOhG
-1.0,mountain view,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPc6
-1.0,richmond,,0.0,0.0,0,,999,,,,,,,0,001i000000NuR9T
-1.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRYu
-1.0,palo alto,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQWQ
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuR4d
-1.0,corte madera,,0.0,0.0,0,,999,,,,,,,0,001i000000oks1r
-1.0,danville,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRF5
-1.0,palos verdes estates,,0.0,0.0,0,,1998,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuP6C
-1.0,palos verdes estates,,0.0,0.0,0,,1999,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuP6C
-1.0,san francisco,,0.0,20.0,1,1999-12-31 00:00:00,999,,,,,,,0,001i000000NuPDg
-1.0,laguna beach,,0.0,50.0,1,2000-03-03 00:00:00,1999,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuPBd
-1.0,laguna beach,,0.0,50.0,1,2000-03-03 00:00:00,2000,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuPBd
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2009,Quartet,2.0,berkeley sunday,Premium Orchestra,1.0,1.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,1995,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,1994,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2001,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2007,Quartet,2.0,berkeley sunday,Premium Orchestra,1.0,1.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2004,Full,1.0,berkeley sunday,,,1.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2005,Quartet,2.0,berkeley sunday,Orchestra Front,1.0,1.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,1999,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2006,Quartet,2.0,berkeley sunday,Premium Orchestra,1.0,1.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,1996,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2002,Full,1.0,berkeley sunday,,,1.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2008,Quartet,2.0,berkeley sunday,Premium Orchestra,1.0,1.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,1998,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2010,Quartet A,2.0,berkeley sunday,Orchestra,0.0,1.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2003,Full,1.0,berkeley sunday,,,1.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2012,Full,2.0,berkeley sunday,Orchestra,0.0,2.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,1997,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2013,Trio A,2.0,berkeley sunday,,0.0,1.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2011,Full,2.0,berkeley sunday,Orchestra,0.0,2.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,2000,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyQv
-1.0,berkeley,,300.0,4225.0,25,1986-07-04 00:00:00,1993,Quartet,2.0,berkeley sunday,Orchestra,2.0,1.0,0,001i000000LhyQv
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQjz
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNzw
-1.0,petaluma,,0.0,75.0,2,1998-09-21 00:00:00,1997,Full,1.0,berkeley saturday,Orchestra,2.0,1.0,0,001i000000NuOrt
-1.0,petaluma,,0.0,75.0,2,1998-09-21 00:00:00,1999,Full,1.0,berkeley saturday,Orchestra,2.0,1.0,0,001i000000NuOrt
-1.0,petaluma,,0.0,75.0,2,1998-09-21 00:00:00,1998,Full,1.0,santa rosa,Orchestra,2.0,1.0,0,001i000000NuOrt
-1.0,orange,,0.0,0.0,0,,1998,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuP6V
-1.0,lafayette,,0.0,0.0,0,,999,,,,,,,0,001i000000NuP11
-1.0,berkeley,,0.0,3000.0,7,1989-07-04 00:00:00,1993,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuO1l
-1.0,concord,,0.0,35.0,1,1985-07-04 00:00:00,999,,,,,,,0,001i000000NuO6K
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPW7
-1.0,woodside,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRLL
-1.0,los altos hills,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPmF
-1.0,atherton,,0.0,50.0,2,2000-08-01 00:00:00,2001,Trio,2.0,peninsula,Balcony,4.0,1.0,0,001i000000NuOdm
-1.0,atherton,,0.0,50.0,2,2000-08-01 00:00:00,1995,Quartet,1.0,peninsula,Balcony,4.0,0.5,0,001i000000NuOdm
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuO4l
-1.0,redwood city,,0.0,0.0,0,,999,,,,,,,0,001i000000NuR3s
-1.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRcp
-1.0,palo alto,,0.0,290000.0,8,2008-05-30 00:00:00,2009,Full,10.0,san francisco,Premium Orchestra,1.0,10.0,1,001i000000NuQaF
-1.0,palo alto,,0.0,290000.0,8,2008-05-30 00:00:00,2008,Full,2.0,peninsula,Premium Orchestra,1.0,2.0,0,001i000000NuQaF
-1.0,palo alto,,0.0,290000.0,8,2008-05-30 00:00:00,2010,Full,5.0,peninsula,Orchestra,0.0,5.0,1,001i000000NuQaF
-1.0,nevada city,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPkN
-1.0,richmond,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRCy
-1.0,mill valley,,0.0,125.0,1,2002-10-26 00:00:00,999,,,,,,,0,001i000000NuPhs
-1.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRb8
-1.0,san francisco,,0.0,34.0,1,1997-05-12 00:00:00,1996,Full,1.0,san francisco,Balcony,4.0,1.0,0,001i000000NuOpM
-1.0,san francisco,,0.0,34.0,1,1997-05-12 00:00:00,1997,Full,1.0,san francisco,Balcony,4.0,1.0,0,001i000000NuOpM
-1.0,la selva beach,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQE4
-1.0,eugene,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQJS
-1.0,boise,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPz4
-1.0,san leandro,,0.0,0.0,0,,999,,,,,,,0,001i000000dW8Gx
-1.0,mountain view,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRHb
-1.0,moraga,,0.0,50.0,1,2006-07-25 00:00:00,2006,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuQGE
-1.0,novato,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQwY
-1.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPm4
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQh7
-1.0,orono,Vendor - Artistic,0.0,0.0,0,,999,,,,,,,0,001i000000MJzWm
-1.0,palo alto,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRHm
-1.0,portola valley,Education Participant,0.0,0.0,0,,999,,,,,,,0,001i000000MJzVR
-1.0,sunnyvale,,0.0,0.0,0,,2003,Full,1.0,peninsula,,,1.0,0,001i000000NuPd7
-1.0,grass valley,,0.0,0.0,0,,1996,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuOPc
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNga
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ7h
-1.0,martinez,,0.0,0.0,0,,1995,Full,4.0,contra costa,Orchestra,2.0,4.0,0,001i000000NuOKJ
-1.0,martinez,,0.0,0.0,0,,1993,Full,2.0,contra costa,Orchestra,2.0,2.0,0,001i000000NuOKJ
-1.0,martinez,,0.0,0.0,0,,1994,Full,4.0,contra costa,Orchestra,2.0,4.0,0,001i000000NuOKJ
-1.0,martinez,,0.0,0.0,0,,1996,Full,2.0,contra costa,Orchestra,2.0,2.0,0,001i000000NuOKJ
-1.0,santa cruz,,0.0,475.0,10,1994-04-06 00:00:00,1996,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuNxo
-1.0,santa cruz,,0.0,475.0,10,1994-04-06 00:00:00,1994,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuNxo
-1.0,santa cruz,,0.0,475.0,10,1994-04-06 00:00:00,1997,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuNxo
-1.0,santa cruz,,0.0,475.0,10,1994-04-06 00:00:00,1998,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuNxo
-1.0,santa cruz,,0.0,475.0,10,1994-04-06 00:00:00,1995,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuNxo
-1.0,santa cruz,,0.0,475.0,10,1994-04-06 00:00:00,1993,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000NuNxo
-1.0,martinez,,0.0,200.0,2,2006-07-25 00:00:00,2008,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuPOX
-1.0,martinez,,0.0,200.0,2,2006-07-25 00:00:00,2004,Quartet CC,1.0,contra costa,,,0.5,0,001i000000NuPOX
-1.0,martinez,,0.0,200.0,2,2006-07-25 00:00:00,2005,Quartet CC,2.0,contra costa,Orchestra Rear,2.0,1.0,0,001i000000NuPOX
-1.0,martinez,,0.0,200.0,2,2006-07-25 00:00:00,2007,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuPOX
-1.0,martinez,,0.0,200.0,2,2006-07-25 00:00:00,2009,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuPOX
-1.0,martinez,,0.0,200.0,2,2006-07-25 00:00:00,2006,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuPOX
-1.0,martinez,,0.0,200.0,2,2006-07-25 00:00:00,2010,Quartet CC,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuPOX
-1.0,san jose,,0.0,25.0,1,2009-12-15 00:00:00,999,,,,,,,0,001i000000NuQpP
-1.0,laguna niguel,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNcI
-1.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPkD
-1.0,oakland,,0.0,0.0,0,,2006,Full,1.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000Lhyb1
-1.0,oakland,,0.0,0.0,0,,2013,Full,1.0,berkeley saturday,,2.0,1.0,0,001i000000Lhyb1
-1.0,oakland,,0.0,0.0,0,,2009,Full,1.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000Lhyb1
-1.0,oakland,,0.0,0.0,0,,2005,Full,1.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000Lhyb1
-1.0,oakland,,0.0,0.0,0,,2010,Full,1.0,berkeley saturday,Balcony Front,2.0,1.0,0,001i000000Lhyb1
-1.0,oakland,,0.0,0.0,0,,2008,Full,1.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000Lhyb1
-1.0,oakland,,0.0,0.0,0,,2011,Full,1.0,berkeley saturday,Balcony Front,2.0,1.0,0,001i000000Lhyb1
-1.0,oakland,,0.0,0.0,0,,2007,Full,1.0,berkeley saturday,Balcony Front,3.0,1.0,0,001i000000Lhyb1
-1.0,oakland,,0.0,0.0,0,,2012,Full,1.0,berkeley saturday,Balcony Front,2.0,1.0,0,001i000000Lhyb1
-1.0,san diego,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQNS
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOkb
-1.0,berkeley,,0.0,0.0,0,,1993,Full,2.0,berkeley saturday,Orchestra,2.0,2.0,0,001i000000NuNYS
-1.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRJa
-1.0,kensington,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRUM
-1.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000aUDw5
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,1998,Full,1.0,peninsula,Balcony,4.0,1.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,1997,Full,1.0,peninsula,Balcony,4.0,1.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,2006,Full,2.0,peninsula,Balcony Front,3.0,2.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,2009,Full,2.0,peninsula,Balcony Front,3.0,2.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,1999,Full,1.0,peninsula,Balcony,4.0,1.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,1996,Full,1.0,peninsula,Balcony,4.0,1.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,1994,Full,1.0,peninsula,Balcony,4.0,1.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,1993,Full,1.0,peninsula,Balcony,4.0,1.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,2007,Full,2.0,peninsula,Balcony Front,3.0,2.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,2002,Full,1.0,peninsula,,,1.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,2005,Full,2.0,peninsula,Balcony,4.0,2.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,2000,Full,2.0,peninsula,Balcony,4.0,2.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,2004,Full,1.0,peninsula,,,1.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,2003,Full,1.0,peninsula,,,1.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,2008,Full,2.0,peninsula,Balcony Front,3.0,2.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,2001,Full,2.0,peninsula,Balcony,4.0,2.0,0,001i000000NuO92
-1.0,palo alto,,0.0,506.0,10,2001-05-14 00:00:00,1995,Full,1.0,peninsula,Balcony,4.0,1.0,0,001i000000NuO92
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ1u
-1.0,san francisco,,0.0,5550.0,9,2000-04-07 00:00:00,2004,Full,1.0,san francisco,,,1.0,0,001i000000NuPER
-1.0,san francisco,,0.0,5550.0,9,2000-04-07 00:00:00,2008,Full,2.0,san francisco,Box,1.0,2.0,0,001i000000NuPER
-1.0,san francisco,,0.0,5550.0,9,2000-04-07 00:00:00,2000,Full,2.0,san francisco,Box,1.0,2.0,0,001i000000NuPER
-1.0,san francisco,,0.0,5550.0,9,2000-04-07 00:00:00,2005,Full,1.0,san francisco,Box,1.0,1.0,0,001i000000NuPER
-1.0,san francisco,,0.0,5550.0,9,2000-04-07 00:00:00,2001,Full,2.0,san francisco,Box,1.0,2.0,0,001i000000NuPER
-1.0,san francisco,,0.0,5550.0,9,2000-04-07 00:00:00,2007,Full,1.0,san francisco,Box,1.0,1.0,0,001i000000NuPER
-1.0,san francisco,,0.0,5550.0,9,2000-04-07 00:00:00,2002,Full,1.0,san francisco,,,1.0,0,001i000000NuPER
-1.0,san francisco,,0.0,5550.0,9,2000-04-07 00:00:00,2003,Full,1.0,san francisco,,,1.0,0,001i000000NuPER
-1.0,san francisco,,0.0,5550.0,9,2000-04-07 00:00:00,2006,Full,1.0,san francisco,Box,1.0,1.0,0,001i000000NuPER
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000bUJa6
-1.0,lafayette,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ5T
-1.0,los altos,,0.0,604.0,5,2002-04-03 00:00:00,2002,Full,1.0,peninsula,,,1.0,0,001i000000NuPHU
-1.0,los altos,,0.0,604.0,5,2002-04-03 00:00:00,2000,Quartet,2.0,peninsula,Orchestra Rear,2.0,1.0,0,001i000000NuPHU
-1.0,los altos,,0.0,604.0,5,2002-04-03 00:00:00,2001,Full,2.0,peninsula,Orchestra,2.0,2.0,0,001i000000NuPHU
-1.0,los altos,,0.0,604.0,5,2002-04-03 00:00:00,2004,Quartet,1.0,peninsula,,,0.5,0,001i000000NuPHU
-1.0,belmont,,0.0,100.0,1,2014-08-04 00:00:00,999,,,,,,,0,001i000000oks21
-1.0,oakland,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQKJ
-1.0,san ramon,,0.0,0.0,0,,1993,Quartet,2.0,contra costa,Orchestra,2.0,1.0,0,001i000000NuNnp
-1.0,san ramon,,0.0,0.0,0,,1994,Full,2.0,contra costa,Orchestra,2.0,2.0,0,001i000000NuNnp
-1.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRAK
-1.0,newport beach,,0.0,100.0,2,2000-03-03 00:00:00,1999,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuP6i
-1.0,newport beach,,0.0,100.0,2,2000-03-03 00:00:00,1998,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuP6i
-1.0,newport beach,,0.0,100.0,2,2000-03-03 00:00:00,2000,Full,2.0,orange county,Orchestra,2.0,2.0,0,001i000000NuP6i
-1.0,beverly hills,,0.0,0.0,0,,999,,,,,,,0,001i000000NuNeL
-1.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuS9P
-1.0,berkeley,,0.0,0.0,0,,999,,,,,,,0,001i000000NuOC1
-1.0,inverness,,0.0,0.0,0,,1997,Full,2.0,santa rosa,Santa Rosa,0.0,2.0,0,001i000000NuNme
-1.0,inverness,,0.0,0.0,0,,1998,Full,2.0,santa rosa,Orchestra,2.0,2.0,0,001i000000NuNme
-1.0,inverness,,0.0,0.0,0,,1995,Full,2.0,santa rosa,Balcony,4.0,2.0,0,001i000000NuNme
-1.0,inverness,,0.0,0.0,0,,1996,Full,2.0,santa rosa,Santa Rosa,0.0,2.0,0,001i000000NuNme
-1.0,inverness,,0.0,0.0,0,,1999,Full,2.0,santa rosa,Orchestra,2.0,2.0,0,001i000000NuNme
-1.0,inverness,,0.0,0.0,0,,1993,Full,2.0,santa rosa,Balcony,4.0,2.0,0,001i000000NuNme
-1.0,palo alto,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQFw
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2004,Full,1.0,berkeley sunday,,,1.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2010,Full,2.0,berkeley sunday,Orchestra,1.0,2.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2008,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2009,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2001,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2012,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2002,Full,1.0,berkeley sunday,,,1.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2000,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2011,Full,2.0,berkeley sunday,Balcony Front,3.0,2.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2005,Full,2.0,berkeley sunday,Orchestra Front,1.0,2.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2007,Full,2.0,berkeley sunday,Orchestra,2.0,2.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2003,Full,1.0,berkeley sunday,,,1.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2006,Full,2.0,berkeley sunday,Premium Orchestra,1.0,2.0,0,001i000000LhyWh
-1.0,emeryville,,300.0,3123.0,19,1998-06-22 00:00:00,2013,Full,2.0,berkeley sunday,,3.0,2.0,0,001i000000LhyWh
-1.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRo7
-1.0,unknown,,0.0,0.0,0,,999,,,,,,,0,001i000000NuRka
-1.0,palo alto,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQ7r
-1.0,san rafael,,0.0,0.0,0,,999,,,,,,,0,001i000000NuQzk
-1.0,san francisco,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPQp
-1.0,concord,,0.0,0.0,0,,1996,Full,2.0,contra costa,Balcony,4.0,2.0,0,001i000000NuOKM
-1.0,san rafael,,0.0,0.0,0,,1998,Full,1.0,santa rosa,Orchestra,2.0,1.0,0,001i000000NuP35
-1.0,alameda,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPSL
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2006,Full,1.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,1997,Full,1.0,san francisco,Dress Circle,3.0,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2002,Full,1.0,san francisco,,,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,1996,Full,1.0,san francisco,Dress Circle,3.0,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,1999,Full,1.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2010,Full,2.0,san francisco,Dress Circle,3.0,2.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2000,Full,1.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2012,Trio B,2.0,san francisco,Dress Circle,3.0,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2007,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2013,Trio B,2.0,san francisco,,3.0,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2011,Full,2.0,san francisco,Dress Circle,3.0,2.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,1998,Full,1.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2004,Full,1.0,san francisco,,,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2008,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2005,Full,1.0,san francisco,Orchestra Rear,2.0,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2001,Full,1.0,san francisco,Orchestra,2.0,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2003,Full,1.0,san francisco,,,1.0,0,001i000000LhyYP
-1.0,san francisco,,100.0,2112.66,22,1997-04-15 00:00:00,2009,Full,2.0,san francisco,Balcony,4.0,2.0,0,001i000000LhyYP
-1.0,walnut creek,,0.0,0.0,0,,999,,,,,,,0,001i000000NuPZC
-1.0,san carlos,,0.0,401.0,4,2005-04-25 00:00:00,999,,,,,,,0,001i000000NuPy7
-1.0,corte madera,,0.0,28203.0,53,1987-07-04 00:00:00,1993,Full,2.0,san francisco,Dress Circle,3.0,2.0,0,001i000000LhySv
-1.0,corte madera,,0.0,28203.0,53,1987-07-04 00:00:00,2009,Full,2.0,san francisco,Premium Orchestra,1.0,2.0,0,001i000000LhySv
-1.0,corte madera,,0.0,28203.0,53,1987-07-04 00:00:00,2006,Full,2.0,san francisco,Premium Orchestra,1.0,2.0,0,001i000000LhySv
-1.0,corte madera,,0.0,28203.0,53,1987-07-04 00:00:00,2000,Full,2.0,san francisco,Dress Circle,3.0,2.0,0,001i000000LhySv
-1.0,corte madera,,0.0,28203.0,53,1987-07-04 00:00:00,2002,Full,1.0,san francisco,,,1.0,0,001i000000LhySv
-1.0,corte madera,,0.0,28203.0,53,1987-07-04 00:00:00,2012,Full,2.0,san francisco,Orchestra,0.0,2.0,0,001i000000LhySv
-1.0,corte madera,,0.0,28203.0,53,1987-07-04 00:00:00,2005,Full,2.0,san francisco,Dress Circle,3.0,2.0,0,001i000000LhySv
-1.0,corte madera,,0.0,28203.0,53,1987-07-04 00:00:00,2013,Full,2.0,san francisco,,0.0,2.0,0,001i000000LhySv
