label,billing_zip,billing_city,relationship,amount_2013,amount_lifetime,n_donations_life,ID,first_donation_year
-1.0,94595,Walnut Creek,,0.0,150.0,1,001i000000NuNtw,1998.0
-1.0,94102,San Francisco,,0.0,0.0,0,001i000000NuQq7,999
-1.0,94618,Oakland,,0.0,2073.0,12,001i000000LhyUt,1988.0
-1.0,94122,San Francisco,,0.0,0.0,0,001i000000Li94v,999
-1.0,95818,Sacramento,,0.0,0.0,0,001i000000NuRR3,999
-1.0,95045,San Juan Bautista,,0.0,0.0,0,001i000000NuPHd,999
-1.0,,San Francisco,,0.0,0.0,0,001i000000NuQzq,999
-1.0,94702,Berkeley,,0.0,0.0,0,001i000000NuPw3,999
-1.0,94611,Oakland,,0.0,0.0,0,001i000000NuQCl,999
-1.0,94577,San Leandro,,0.0,0.0,0,001i000000NuPJV,999
-1.0,94301,Palo Alto,,0.0,0.0,0,001i000000NuQMZ,999
-1.0,94123,San Francisco,,0.0,0.0,0,001i000000NuOTG,999
-1.0,94598,Walnut Creek,,0.0,0.0,0,001i000000NuP57,999
-1.0,94025,Menlo Park,,0.0,100.0,1,001i000000NuPDw,2002.0
-1.0,94706,Albany,,0.0,0.0,0,001i000000NuNot,999
-1.0,94044,Pacifica,,0.0,0.0,0,001i000000NuNz2,999
-1.0,,,,0.0,0.0,0,001i000000NuRhV,999
-1.0,94114,san francisco,,0.0,0.0,0,001i000000oks15,999
-1.0,,,,0.0,0.0,0,001i000000NuRyC,999
-1.0,,,,0.0,0.0,0,001i000000NuRe5,999
-1.0,,Cupertino,,0.0,0.0,0,001i000000NuR35,999
-1.0,92660,Newport Beach,,0.0,200.0,1,001i000000NuPTh,2002.0
-1.0,94549,Lafayette,,0.0,0.0,0,001i000000NuQd9,999
-1.0,87574,Tesuque,,0.0,10438.0,12,001i000000NuOgq,1995.0
-1.0,94901,San Rafael,,0.0,0.0,0,001i000000NuOnQ,999
-1.0,95111,San Jose,Education Participant,0.0,0.0,0,001i000000MJzXx,999
-1.0,92646,Huntington Beach,,0.0,150.0,3,001i000000NuOqW,1997.0
-1.0,94941,Mill Valley,,0.0,0.0,0,001i000000NuQby,999
-1.0,94510,Benicia,,0.0,171.0,7,001i000000NuOrN,1998.0
-1.0,94803,El Sobrante,,0.0,0.0,0,001i000000NuPaR,999
-1.0,92646,Huntington Beach,,0.0,0.0,0,001i000000NuP1E,999
-1.0,94110,San Francisco,,0.0,0.0,0,001i000000NuQme,999
-1.0,94104,San Francisco,,0.0,750.0,8,001i000000NuONV,1994.0
-1.0,,,,0.0,0.0,0,001i000000NuRg4,999
-1.0,94030,Millbrae,Education Participant,0.0,0.0,0,001i000000MJzVT,999
-1.0,94707,Berkeley,,0.0,0.0,0,001i000000Lhydh,999
-1.0,19560,Temple,,0.0,50.0,1,001i000000NuPVz,2001.0
-1.0,94131,San Francisco,,0.0,325.0,4,001i000000LhyTd,2006.0
-1.0,94025,Menlo Park,,0.0,0.0,0,001i000000ZtSFb,999
-1.0,94965,Sausalito,,0.0,0.0,0,001i000000NuQpD,999
-1.0,91107,Pasadena,,0.0,10.0,2,001i000000NuOET,1994.0
-1.0,92604-3229,Irvine,,0.0,0.0,0,001i000000NuNbK,999
-1.0,TN23 3GU,"Ashford, KE",,0.0,0.0,0,001i000000NuNiw,999
-1.0,22101,McLean,,0.0,0.0,0,001i000000NuQyL,999
-1.0,94121,San Francisco,,0.0,0.0,0,001i000000NuPfK,999
-1.0,94105,San Francisco,,0.0,0.0,0,001i000000NuQTq,999
-1.0,,,,0.0,0.0,0,001i000000NuSpg,999
-1.0,,,,0.0,0.0,0,001i000000Li95k,999
-1.0,94114,San Francisco,,0.0,0.0,0,001i000000NuPHN,999
-1.0,94941,Mill Valley,,0.0,0.0,0,001i000000NuOSu,999
-1.0,92629,Monarch Beach,,0.0,0.0,0,001i000000NuNYc,999
-1.0,94957,Ross,,0.0,0.0,0,001i000000NuQAb,999
-1.0,94104,San Francisco,,0.0,215.0,4,001i000000NuPNe,2003.0
-1.0,94131,San Francisco,,0.0,0.0,0,001i000000NuPPi,999
-1.0,94609,Oakland,,0.0,0.0,0,001i000000P5kd2,999
-1.0,95503,Eureka,,0.0,0.0,0,001i000000NuQfm,999
-1.0,,,,0.0,0.0,0,001i000000NuRcS,999
-1.0,94707,Berkeley,,0.0,10.0,1,001i000000NuOFi,1990.0
-1.0,94706,Albany,,0.0,0.0,0,001i000000NuPP8,999
-1.0,94939,Larkspur,,0.0,0.0,0,001i000000NuOfJ,999
-1.0,94109,San Francisco,,0.0,0.0,0,001i000000NuQRs,999
-1.0,95054,Santa Clara,,0.0,0.0,0,001i000000NuQmU,999
-1.0,94303,Palo Alto,,200.0,3789.32,20,001i000000LhyWz,1999.0
-1.0,94002-1171,Belmont,,0.0,0.0,0,001i000000NuQv5,999
-1.0,,,,0.0,0.0,0,001i000000NuRdO,999
-1.0,94707,Kensington,,0.0,0.0,0,001i000000NuQMC,999
-1.0,94609,Oakland,,0.0,0.0,0,001i000000NuQtW,999
-1.0,94552,Castro Valley,,0.0,0.0,0,001i000000NuPX1,999
-1.0,94563,Orinda,,0.0,50.0,1,001i000000NuNVy,2000.0
-1.0,92625,Corona Del Mar,,0.0,0.0,0,001i000000NuOyG,999
-1.0,94556,Moraga,,0.0,0.0,0,001i000000NuODn,999
-1.0,95603,Auburn,,0.0,0.0,0,001i000000NuPMc,999
-1.0,92651,Laguna Beach,,0.0,0.0,0,001i000000NuNfi,999
-1.0,94703,Berkeley,,18.0,403.0,7,001i000000LhyWb,2000.0
-1.0,94611,Piedmont,,0.0,623.0,8,001i000000NuOYp,1995.0
-1.0,94102,San Francisco,,0.0,443.46,1,001i000000NuSoW,2008.0
-1.0,94114,San Francisco,,0.0,0.0,0,001i000000NuRGV,999
-1.0,,,,0.0,0.0,0,001i000000NuSAF,999
-1.0,94114,San Francisco,,0.0,100.0,1,001i000000NuPTH,2008.0
-1.0,94304,Palo Alto,,0.0,0.0,0,001i000000NuRUF,999
-1.0,94118,San Francisco,,0.0,25.0,1,001i000000NuPHQ,2001.0
-1.0,94131-1828,San Francisco,,1000.0,58040.0,48,001i000000LhyTy,1985.0
-1.0,94121,San Francisco,,0.0,0.0,0,001i000000NuQkD,999
-1.0,94123,San Francisco,,0.0,0.0,0,001i000000NuPCq,999
-1.0,,,,0.0,0.0,0,001i000000NuRlj,999
-1.0,94115,San Francisco,,0.0,300.0,2,001i000000NuOBF,1994.0
-1.0,94112,San Francisco,,0.0,0.0,0,001i000000NuRDn,999
-1.0,95405,Santa Rosa,,0.0,0.0,0,001i000000NuN7r,999
-1.0,94530,EL CERRITO,,0.0,0.0,0,001i000000eltWp,999
-1.0,,,,0.0,5.0,1,001i000000NuNxR,1988.0
-1.0,,,,0.0,0.0,0,001i000000Li95g,999
-1.0,94024,Los Altos,,0.0,0.0,0,001i000000NuRIi,999
-1.0,92662,Balboa Island,,0.0,0.0,0,001i000000NuP6X,999
-1.0,94901-1705,San Rafael,,0.0,0.0,0,001i000000NuNdO,999
-1.0,94595,Walnut Creek,,0.0,0.0,0,001i000000NuOEe,999
-1.0,94702,Berkeley,,0.0,70.0,2,001i000000NuO4a,1986.0
-1.0,,Berkeley,,0.0,0.0,0,001i000000NuR4k,999
-1.0,94618,Oakland,,0.0,0.0,0,001i000000Zt6yh,999
-1.0,,,,0.0,0.0,0,001i000000NuRhv,999
-1.0,95008,Campbell,,0.0,0.0,0,001i000000NuPci,999
-1.0,94542,Hayward,,0.0,0.0,0,001i000000NuP7h,999
-1.0,,Menlo Park,,0.0,0.0,0,001i000000NuQwD,999
-1.0,94171,Claremont,,0.0,0.0,0,001i000000NuQPg,999
-1.0,94117,San Francisco,,0.0,0.0,0,001i000000NuQ38,999
-1.0,,Campbell,,0.0,0.0,0,001i000000NuQzN,999
-1.0,94611,Oakland,,0.0,75.0,1,001i000000NuPMN,2002.0
-1.0,,,Education Participant,0.0,0.0,0,001i000000MJzYj,999
-1.0,94134,San Francisco,,0.0,0.0,0,001i000000NuQRG,999
-1.0,94038,Moss Beach,,0.0,0.0,0,001i000000NuQ4Y,999
-1.0,94611-4336,Piedmont,,0.0,0.0,0,001i000000NuRQH,999
-1.0,94925,Corte Madera,,0.0,100.0,1,001i000000NuPoc,2003.0
-1.0,,,,0.0,0.0,0,001i000000NuS6U,999
-1.0,94618,Oakland,,0.0,25.0,1,001i000000NuOsC,1997.0
-1.0,94709,Berkeley,,200.0,450.0,2,001i000000LhyYY,2013.0
-1.0,94121,San Francisco,,0.0,10.0,1,001i000000NuO7C,2000.0
-1.0,94303,Palo Alto,,0.0,0.0,0,001i000000NuOI1,999
-1.0,94536-2502,Fremont,,0.0,122.0,4,001i000000NuNdb,2004.0
-1.0,94086,Sunnyvale,,0.0,0.0,0,001i000000NuOSY,999
-1.0,94112,San Francisco,Education Participant,0.0,0.0,0,001i000000MJzWQ,999
-1.0,94062,Woodside,,100.0,400.0,4,001i000000LhyVc,2006.0
-1.0,94115,San Francisco,,0.0,450.0,4,001i000000NuOHD,1991.0
-1.0,94123,San Francisco,,0.0,38852.64,28,001i000000LhyRY,1987.0
-1.0,,San Francisco,Education Participant,0.0,0.0,0,001i000000MJzYX,999
-1.0,94930,Fairfax,,0.0,0.0,0,001i000000NuRO3,999
-1.0,94704,Berkeley,,0.0,0.0,0,001i000000NuQtA,999
-1.0,94941,Mill Valley,,0.0,0.0,0,001i000000NuQM8,999
-1.0,,,,0.0,0.0,0,001i000000NuRdS,999
-1.0,20005,Washington,,0.0,0.0,0,001i000000oks27,999
-1.0,94536,Fremont,,0.0,0.0,0,001i000000NuQJ4,999
-1.0,94708,Berkeley,,50.0,5552.0,23,001i000000LhyQh,1995.0
-1.0,94102,San Francisco,Education Participant,0.0,0.0,0,001i000000MJzYr,999
-1.0,94941,Mill Valley,,0.0,0.0,0,001i000000NuR5r,999
-1.0,94518,Concord,,0.0,0.0,0,001i000000NuOkc,999
-1.0,94549,Lafayette,,0.0,0.0,0,001i000000NuPyE,999
-1.0,94598,Walnut Creek,,0.0,0.0,0,001i000000NuPz9,999
-1.0,,San Jose,Education Participant,0.0,0.0,0,001i000000MJzZW,999
-1.0,4043,Kennebunk Beach,,0.0,10906.0,23,001i000000NuOHF,1986.0
-1.0,,,,0.0,0.0,0,001i000000NuRiK,999
-1.0,94707,Berkeley,,0.0,276.66,3,001i000000LhydS,2014.0
-1.0,,,,0.0,70.0,2,001i000000NuO7B,1985.0
-1.0,,,,0.0,35.0,1,001i000000NuOBC,1989.0
-1.0,94108,San Francisco,,0.0,2000.0,1,001i000000NuOGC,1990.0
-1.0,,San Francisco,Education Participant,0.0,0.0,0,001i000000MJzYZ,999
-1.0,91001,Altadena,,0.0,0.0,0,001i000000NuOwc,999
-1.0,,,,0.0,0.0,0,001i000000NuRZ6,999
-1.0,20008-4575,Washington,,0.0,0.0,0,001i000000NuNWR,999
-1.0,94595,Walnut Creek,,0.0,0.0,0,001i000000NuPtD,999
-1.0,94708,Kensington,,200.0,1595.0,18,001i000000LhyRV,1985.0
-1.0,,,,0.0,0.0,0,001i000000NuRxY,999
-1.0,80439,Evergreen,,0.0,99.0,1,001i000000NuOej,1996.0
-1.0,94133,San Francisco,,0.0,0.0,0,001i000000NuPkt,999
-1.0,95409,Santa Rosa,,0.0,450.0,6,001i000000NuOmX,1996.0
-1.0,,,,0.0,0.0,0,001i000000NuRir,999
-1.0,94116,San Francisco,,0.0,180.0,9,001i000000NuOut,1999.0
-1.0,61801,Urbana,Vendor - Artistic,0.0,0.0,0,001i000000MJzXV,999
-1.0,94901,San Rafael,,0.0,0.0,0,001i000000NuOoM,999
-1.0,91203,Glendale,,0.0,0.0,0,001i000000NuPRp,999
-1.0,98506,Olympia,,0.0,0.0,0,001i000000NuPdn,999
-1.0,,,,0.0,0.0,0,001i000000NuS7L,999
-1.0,94502,Alameda,,0.0,379.0,8,001i000000NuNvB,1986.0
-1.0,94403,San Mateo,,0.0,50.0,1,001i000000NuP5U,2003.0
-1.0,94704,Berkeley,,0.0,7575.0,10,001i000000NuO3T,1992.0
-1.0,94539,Fremont,,0.0,0.0,0,001i000000NuOmT,999
-1.0,2906,Providence,,0.0,0.0,0,001i000000NuOAl,999
-1.0,94402,San Mateo,,0.0,10000.0,1,001i000000NuSpb,2008.0
-1.0,94110,San Francisco,,0.0,100.0,1,001i000000NuPA4,1999.0
-1.0,94105,San Francisco,,0.0,100.0,1,001i000000NuPVL,2001.0
-1.0,94610,Oakland,,0.0,0.0,0,001i000000NuQle,999
-1.0,94018,El Granada,,0.0,155.0,1,001i000000sunvd,2014.0
-1.0,94708,Berkeley,,0.0,0.0,0,001i000000LhyRN,999
-1.0,94602,Oakland,,0.0,0.0,0,001i000000NuPbl,999
-1.0,95258,Woodbridge,,0.0,0.0,0,001i000000NuRFF,999
-1.0,92037,La Jolla,Vendor - Artistic,0.0,0.0,0,001i000000N1vVp,999
-1.0,95405,Santa Rosa,,0.0,0.0,0,001i000000NuQa3,999
-1.0,94596,Walnut Creek,,0.0,0.0,0,001i000000NuRPm,999
-1.0,,,,0.0,10.0,1,001i000000NuNqa,1988.0
-1.0,94591,Vallejo,,0.0,0.0,0,001i000000NuQ6k,999
-1.0,94114,San Francisco,,0.0,0.0,0,001i000000NuRL4,999
-1.0,94507,Alamo,,0.0,0.0,0,001i000000NuPyh,999
-1.0,94002,Belmont,,0.0,0.0,0,001i000000NuPzJ,999
-1.0,,,,0.0,0.0,0,001i000000NuS8e,999
-1.0,95618,El Macero,,0.0,0.0,0,001i000000NuQpu,999
-1.0,94132,San Francisco,,0.0,0.0,0,001i000000NuQMc,999
-1.0,94960,San Anselmo,,0.0,25.0,1,001i000000NuP3b,1998.0
-1.0,94111-2629,San Francisco,,0.0,3850.0,5,001i000000NuNWj,1994.0
-1.0,94605,Oakland,,0.0,0.0,0,001i000000NuRMw,999
-1.0,94025,Menlo Park,,0.0,0.0,0,001i000000NuPCP,999
-1.0,94044,Pacifica,,0.0,0.0,0,001i000000NuQmm,999
-1.0,,,,0.0,0.0,0,001i000000NuNl8,999
-1.0,94707,berkeley,,0.0,0.0,0,001i000000NuRBI,999
-1.0,94563,Orinda,,0.0,28.0,1,001i000000NuQHh,1997.0
-1.0,94550,Livermore,,6750.0,41600.0,29,001i000000NuOpe,1996.0
-1.0,94530,El Cerrito,,0.0,0.0,0,001i000000NuQOA,999
-1.0,94301,Palo Alto,,0.0,0.0,0,001i000000NuOek,999
-1.0,94960,San Anselmo,,0.0,74.0,3,001i000000NuOhG,1995.0
-1.0,94040,Mountain View,,0.0,0.0,0,001i000000NuPc6,999
-1.0,23220,Richmond,,0.0,0.0,0,001i000000NuR9T,999
-1.0,,,,0.0,0.0,0,001i000000NuRYu,999
-1.0,94301,Palo Alto,,0.0,0.0,0,001i000000NuQWQ,999
-1.0,94115,San Francisco,,0.0,0.0,0,001i000000NuR4d,999
-1.0,94925,Corte Madera,,0.0,0.0,0,001i000000oks1r,999
-1.0,94526,Danville,,0.0,0.0,0,001i000000NuRF5,999
-1.0,90274,Palos Verdes Estates,,0.0,0.0,0,001i000000NuP6C,999
-1.0,94121,San Francisco,,0.0,20.0,1,001i000000NuPDg,1999.0
-1.0,92651,Laguna Beach,,0.0,50.0,1,001i000000NuPBd,2000.0
-1.0,94707,Berkeley,,300.0,4225.0,25,001i000000LhyQv,1986.0
-1.0,94118,San Francisco,,0.0,0.0,0,001i000000NuQjz,999
-1.0,94118,san francisco,,0.0,0.0,0,001i000000NuNzw,999
-1.0,94952,Petaluma,,0.0,75.0,2,001i000000NuOrt,1998.0
-1.0,92869,Orange,,0.0,0.0,0,001i000000NuP6V,999
-1.0,94549,Lafayette,,0.0,0.0,0,001i000000NuP11,999
-1.0,94707,Berkeley,,0.0,3000.0,7,001i000000NuO1l,1989.0
-1.0,94518,Concord,,0.0,35.0,1,001i000000NuO6K,1985.0
-1.0,94112,San Francisco,,0.0,0.0,0,001i000000NuPW7,999
-1.0,94062,Woodside,,0.0,0.0,0,001i000000NuRLL,999
-1.0,94022,Los Altos Hills,,0.0,0.0,0,001i000000NuPmF,999
-1.0,94027,Atherton,,0.0,50.0,2,001i000000NuOdm,2000.0
-1.0,94118,San Francisco,,0.0,0.0,0,001i000000NuO4l,999
-1.0,,Redwood City,,0.0,0.0,0,001i000000NuR3s,999
-1.0,,,,0.0,0.0,0,001i000000NuRcp,999
-1.0,94301,Palo Alto,,0.0,290000.0,8,001i000000NuQaF,2008.0
-1.0,95959,Nevada City,,0.0,0.0,0,001i000000NuPkN,999
-1.0,94805,Richmond,,0.0,0.0,0,001i000000NuRCy,999
-1.0,94941,Mill Valley,,0.0,125.0,1,001i000000NuPhs,2002.0
-1.0,,,,0.0,0.0,0,001i000000NuRb8,999
-1.0,94117,San Francisco,,0.0,34.0,1,001i000000NuOpM,1997.0
-1.0,95076,La Selva Beach,,0.0,0.0,0,001i000000NuQE4,999
-1.0,97402,Eugene,,0.0,0.0,0,001i000000NuQJS,999
-1.0,83712,Boise,,0.0,0.0,0,001i000000NuPz4,999
-1.0,94577,San Leandro,,0.0,0.0,0,001i000000dW8Gx,999
-1.0,94043,Mountain View,,0.0,0.0,0,001i000000NuRHb,999
-1.0,94556,Moraga,,0.0,50.0,1,001i000000NuQGE,2006.0
-1.0,,Novato,,0.0,0.0,0,001i000000NuQwY,999
-1.0,94707,Berkeley,,0.0,0.0,0,001i000000NuPm4,999
-1.0,94109,San Francisco,,0.0,0.0,0,001i000000NuQh7,999
-1.0,4469,Orono,Vendor - Artistic,0.0,0.0,0,001i000000MJzWm,999
-1.0,94301,Palo Alto,,0.0,0.0,0,001i000000NuRHm,999
-1.0,94028,Portola Valley,Education Participant,0.0,0.0,0,001i000000MJzVR,999
-1.0,94087,Sunnyvale,,0.0,0.0,0,001i000000NuPd7,999
-1.0,95945,Grass Valley,,0.0,0.0,0,001i000000NuOPc,999
-1.0,94117-1887,San Francisco,,0.0,0.0,0,001i000000NuNga,999
-1.0,94127,San Francisco,,0.0,0.0,0,001i000000NuQ7h,999
-1.0,94553,Martinez,,0.0,0.0,0,001i000000NuOKJ,999
-1.0,95060,Santa Cruz,,0.0,475.0,10,001i000000NuNxo,1994.0
-1.0,94553,Martinez,,0.0,200.0,2,001i000000NuPOX,2006.0
-1.0,95130,San Jose,,0.0,25.0,1,001i000000NuQpP,2009.0
-1.0,92677,Laguna Niguel,,0.0,0.0,0,001i000000NuNcI,999
-1.0,94598,Walnut Creek,,0.0,0.0,0,001i000000NuPkD,999
-1.0,94611,Oakland,,0.0,0.0,0,001i000000Lhyb1,999
-1.0,92105,San Diego,,0.0,0.0,0,001i000000NuQNS,999
-1.0,94123,San Francisco,,0.0,0.0,0,001i000000NuOkb,999
-1.0,94709,Berkeley,,0.0,0.0,0,001i000000NuNYS,999
-1.0,94709,Berkeley,,0.0,0.0,0,001i000000NuRJa,999
-1.0,94707,Kensington,,0.0,0.0,0,001i000000NuRUM,999
-1.0,,,,0.0,0.0,0,001i000000aUDw5,999
-1.0,94306,Palo Alto,,0.0,506.0,10,001i000000NuO92,2001.0
-1.0,94114,San Francisco,,0.0,0.0,0,001i000000NuQ1u,999
-1.0,94109,San Francisco,,0.0,5550.0,9,001i000000NuPER,2000.0
-1.0,94122,San Francisco,,0.0,0.0,0,001i000000bUJa6,999
-1.0,94549,Lafayette,,0.0,0.0,0,001i000000NuQ5T,999
-1.0,94022,Los Altos,,0.0,604.0,5,001i000000NuPHU,2002.0
-1.0,94002,Belmont,,0.0,100.0,1,001i000000oks21,2014.0
-1.0,94618,Oakland,,0.0,0.0,0,001i000000NuQKJ,999
-1.0,94583,San Ramon,,0.0,0.0,0,001i000000NuNnp,999
-1.0,94596,WALNUT CREEK,,0.0,0.0,0,001i000000NuRAK,999
-1.0,92663,Newport Beach,,0.0,100.0,2,001i000000NuP6i,2000.0
-1.0,90210,Beverly Hills,,0.0,0.0,0,001i000000NuNeL,999
-1.0,,,,0.0,0.0,0,001i000000NuS9P,999
-1.0,94707,Berkeley,,0.0,0.0,0,001i000000NuOC1,999
-1.0,94937,Inverness,,0.0,0.0,0,001i000000NuNme,999
-1.0,94303,Palo Alto,,0.0,0.0,0,001i000000NuQFw,999
-1.0,94608,Emeryville,,300.0,3123.0,19,001i000000LhyWh,1998.0
-1.0,,,,0.0,0.0,0,001i000000NuRo7,999
-1.0,,,,0.0,0.0,0,001i000000NuRka,999
-1.0,94303,Palo Alto,,0.0,0.0,0,001i000000NuQ7r,999
-1.0,,San Rafael,,0.0,0.0,0,001i000000NuQzk,999
-1.0,94115,San Francisco,,0.0,0.0,0,001i000000NuPQp,999
-1.0,94518,Concord,,0.0,0.0,0,001i000000NuOKM,999
-1.0,94903,San Rafael,,0.0,0.0,0,001i000000NuP35,999
-1.0,94501,Alameda,,0.0,0.0,0,001i000000NuPSL,999
-1.0,94116,San Francisco,,100.0,2112.66,22,001i000000LhyYP,1997.0
-1.0,94598,Walnut Creek,,0.0,0.0,0,001i000000NuPZC,999
-1.0,94070,San Carlos,,0.0,401.0,4,001i000000NuPy7,2005.0
-1.0,94925,Corte Madera,,0.0,28203.0,53,001i000000LhySv,1987.0
-1.0,,,,0.0,0.0,0,001i000000Li857,999
-1.0,95476,Sonoma,,0.0,1152.0,5,001i000000NuNkE,1994.0
-1.0,94577,San Leandro,,0.0,0.0,0,001i000000NuRF7,999
-1.0,94109,San Francisco,,0.0,0.0,0,001i000000NuQU0,999
-1.0,94704,Berkeley,,0.0,0.0,0,001i000000NuQad,999
-1.0,98115,Seattle,,0.0,430.5,9,001i000000NuNvb,1985.0
-1.0,94707,Berkeley,,0.0,40.0,2,001i000000NuO35,1987.0
-1.0,94121,San Francisco,,0.0,100.0,1,001i000000NuP1h,1998.0
-1.0,94577,San Leandro,,0.0,0.0,0,001i000000NuQHO,999
-1.0,94109,San Francisco,,0.0,0.0,0,001i000000NuR2F,999
-1.0,94611,Oakland,,0.0,195.0,4,001i000000NuO7k,1988.0
-1.0,94117,San Francisco,,0.0,0.0,0,001i000000NuQmT,999
-1.0,,"Markham, ON",,0.0,0.0,0,001i000000NuQf1,999
-1.0,94025,Menlo Park,,0.0,0.0,0,001i000000NuQkt,999
-1.0,15217,Pittsburgh,,0.0,0.0,0,001i000000NuOIr,999
-1.0,94118,San Francisco,,0.0,0.0,0,001i000000NuR4f,999
-1.0,94706,Albany,,0.0,0.0,0,001i000000NuR7A,999
-1.0,92651,Laguna Beach,,0.0,0.0,0,001i000000NuPbO,999
-1.0,94598,Walnut Creek,,0.0,0.0,0,001i000000NuRNL,999
-1.0,94550,Livermore,Education Participant,0.0,0.0,0,001i000000MJzVx,999
-1.0,94563,Orinda,,0.0,0.0,0,001i000000NuOoI,999
-1.0,94549,Lafayette,,0.0,0.0,0,001i000000NuPZT,999
-1.0,94708,Berkeley,,0.0,0.0,0,001i000000NuRVN,999
-1.0,94602,Oakland,,0.0,0.0,0,001i000000NuROB,999
-1.0,94618,Oakland,,0.0,0.0,0,001i000000NuPQ1,999
-1.0,94109,San Francisco,,0.0,30.0,1,001i000000NuNru,1987.0
-1.0,92612,Irvine,,0.0,0.0,0,001i000000NuOqX,999
-1.0,94110,San Francisco,,0.0,213.0,3,001i000000NuP1B,1998.0
-1.0,94306,Palo Alto,,0.0,0.0,0,001i000000NuP4g,999
-1.0,95901,Marysville,,0.0,0.0,0,001i000000NuQkT,999
-1.0,94043,Mountain view,,0.0,0.0,0,001i0000018BZUr,999
-1.0,94705,Berkeley,,0.0,120.0,2,001i000000NuOV3,2002.0
-1.0,,,,0.0,0.0,0,001i000000Li955,999
-1.0,94117,San Francisco,,0.0,0.0,0,001i000000NuQey,999
-1.0,95035,Milpitas,,0.0,0.0,0,001i000000NuQSc,999
-1.0,87004,Bernalillo,,0.0,0.0,0,001i000000NuQ9Y,999
-1.0,,,,0.0,0.0,0,001i000000NuSAQ,999
-1.0,60613-3945,Chicago,,0.0,0.0,0,001i000000NuNZa,999
-1.0,94107,San Francisco,,0.0,0.0,0,001i000000NuOTO,999
-1.0,,,,0.0,0.0,0,001i000000NuRft,999
-1.0,,,,0.0,0.0,0,001i000000NuS1K,999
-1.0,94526,Danville,,0.0,0.0,0,001i000000NuOwl,999
-1.0,92625,Corona Del Mar,,0.0,100.0,2,001i000000NuP6F,1998.0
-1.0,,Danville,,0.0,0.0,0,001i000000NuR2n,999
-1.0,,,,0.0,0.0,0,001i000000NuRYn,999
-1.0,94010,Burlingame,,0.0,0.0,0,001i000000NuOUb,999
-1.0,94513,Brentwood,,50.0,725.0,4,001i000000NuQBm,2008.0
-1.0,95121,San Jose,,0.0,25.0,1,001i000000NuO96,2001.0
-1.0,94547,Hercules,,0.0,0.0,0,001i000000NuOTo,999
-1.0,,,,0.0,90.0,31,001i000000NuPx9,2004.0
-1.0,94610,Oakland,,0.0,118.0,3,001i000000NuNkx,1998.0
-1.0,50613,Cedar Falls,Vendor - Artistic,0.0,0.0,0,001i000000MJzWf,999
-1.0,94134,San Francisco,,0.0,0.0,0,001i000000NuQOV,999
-1.0,,,,0.0,0.0,0,001i000000NuRjp,999
-1.0,95035,Milpitas,,0.0,30.0,1,001i000000NuO1O,1987.0
-1.0,94706,Albany,,0.0,0.0,0,001i000000NuP37,999
-1.0,94941,Mill Valley,,0.0,0.0,0,001i000000NuQiz,999
-1.0,92660,NEWPORT,,0.0,0.0,0,001i000000NuROc,999
-1.0,94941,Mill Valley,,0.0,0.0,0,001i000000NuOLV,999
-1.0,94708,Berkeley,,0.0,0.0,0,001i000000NuNuG,999
-1.0,94122,San Francisco,,0.0,100.0,1,001i000000NuR6P,2012.0
-1.0,94707,Berkeley,,0.0,200.0,3,001i000000NuR8y,2002.0
-1.0,92127,San Diego,,0.0,0.0,0,001i000000NuPdT,999
-1.0,90232,Culver City,,0.0,0.0,0,001i000000NuNaW,999
-1.0,94606,Oakland,,0.0,1850.0,4,001i000000NuNcJ,1985.0
-1.0,94118,San Francisco,,0.0,375.0,3,001i000000NuONZ,1993.0
-1.0,94606,Oakland,,0.0,0.0,0,001i000000NuQot,999
-1.0,94549,Lafayette,,0.0,2400.0,16,001i000000NuO6h,1988.0
-1.0,,,,0.0,0.0,0,001i000000NuRnE,999
-1.0,92653,Laguna Hills,,0.0,0.0,0,001i000000NuPBG,999
-1.0,,Westerly,,0.0,0.0,0,001i000000NuR3E,999
-1.0,94121,San Francisco,,0.0,0.0,0,001i000000NuNqG,999
-1.0,,,,0.0,0.0,0,001i000000NuRbu,999
-1.0,,,,0.0,0.0,0,001i000000Li95T,999
-1.0,94131,San Francisco,,0.0,0.0,0,001i000000NuPam,999
-1.0,2818,East Greenwich,,0.0,675.0,2,001i000000NuQeh,2008.0
-1.0,94110,San Francisco,,0.0,0.0,0,001i000000NuQjH,999
-1.0,92887,Yorba Linda,,0.0,0.0,0,001i000000NuOvN,999
-1.0,94109,San Francisco,,0.0,0.0,0,001i000000NuR3W,999
-1.0,94705,Berkeley,,0.0,0.0,0,001i000000oks2W,999
-1.0,94303,Palo Alto,,0.0,0.0,0,001i000000NuRFx,999
-1.0,94526,Danville,,0.0,0.0,0,001i000000NuPz7,999
-1.0,94702,Berkeley,,0.0,0.0,0,001i000000NuQer,999
-1.0,94126,San Francisco,,0.0,0.0,0,001i000000NuOvu,999
-1.0,94105,San Francisco,,0.0,250.0,1,001i000000NuR4b,2011.0
-1.0,94597,Walnut Creek,,0.0,0.0,0,001i000000NuQp3,999
-1.0,94708,Berkeley,,600.0,3980.32,19,001i000000LhyTN,1999.0
-1.0,,,,0.0,0.0,0,001i000000NuRlr,999
-1.0,93908,Salinas,,0.0,792.0,13,001i000000NuOZq,1995.0
-1.0,94121,San Francisco,,2750.0,112740.04,34,001i000000LhyUz,1985.0
